Time,Value
2024-11-30 12:41:00,26.5289306640625 °C
2024-11-30 12:42:00,26.519012451171875 °C
2024-11-30 12:43:00,26.49097442626953 °C
2024-11-30 12:44:00,26.519775390625 °C
2024-11-30 12:45:00,26.508522033691406 °C
2024-11-30 12:46:00,26.510238647460938 °C
2024-11-30 12:47:00,26.470184326171875 °C
2024-11-30 12:48:00,26.53636932373047 °C
2024-11-30 12:49:00,26.606369018554688 °C
2024-11-30 12:50:00,26.602745056152344 °C
2024-11-30 12:51:00,26.581192016601562 °C
2024-11-30 12:52:00,26.592636108398438 °C
2024-11-30 12:53:00,26.586151123046875 °C
2024-11-30 12:54:00,26.657867431640625 °C
2024-11-30 12:55:00,26.644325256347656 °C
2024-11-30 12:56:00,26.639175415039062 °C
2024-11-30 12:57:00,26.66149139404297 °C
2024-11-30 12:58:00,26.691436767578125 °C
2024-11-30 12:59:00,26.682281494140625 °C
2024-11-30 13:00:00,26.655197143554688 °C
2024-11-30 13:01:00,26.62372589111328 °C
2024-11-30 13:02:00,26.65882110595703 °C
2024-11-30 13:03:00,26.61304473876953 °C
2024-11-30 13:04:00,26.629638671875 °C
2024-11-30 13:05:00,26.628684997558594 °C
2024-11-30 13:06:00,26.56383514404297 °C
2024-11-30 13:07:00,26.554298400878906 °C
2024-11-30 13:08:00,26.58519744873047 °C
2024-11-30 13:09:00,26.552772521972656 °C
2024-11-30 13:10:00,26.546478271484375 °C
2024-11-30 13:11:00,26.529502868652344 °C
2024-11-30 13:12:00,26.501083374023438 °C
2024-11-30 13:13:00,26.488876342773438 °C
2024-11-30 13:14:00,26.516342163085938 °C
2024-11-30 13:15:00,26.524925231933594 °C
2024-11-30 13:16:00,26.511764526367188 °C
2024-11-30 13:17:00,26.496124267578125 °C
2024-11-30 13:18:00,26.47686004638672 °C
2024-11-30 13:19:00,26.48792266845703 °C
2024-11-30 13:20:00,26.507186889648438 °C
2024-11-30 13:21:00,26.460838317871094 °C
2024-11-30 13:22:00,26.47380828857422 °C
2024-11-30 13:23:00,26.54266357421875 °C
2024-11-30 13:24:00,26.535415649414062 °C
2024-11-30 13:25:00,26.536941528320312 °C
2024-11-30 13:26:00,26.525497436523438 °C
2024-11-30 13:27:00,26.493263244628906 °C
2024-11-30 13:28:00,26.518630981445312 °C
2024-11-30 13:29:00,26.55010223388672 °C
2024-11-30 13:30:00,26.55010223388672 °C
2024-11-30 13:31:00,26.488876342773438 °C
2024-11-30 13:32:00,26.479148864746094 °C
2024-11-30 13:33:00,26.479530334472656 °C
2024-11-30 13:34:00,26.498985290527344 °C
2024-11-30 13:35:00,26.50623321533203 °C
2024-11-30 13:36:00,26.53675079345703 °C
2024-11-30 13:37:00,26.48143768310547 °C
2024-11-30 13:38:00,26.45263671875 °C
2024-11-30 13:39:00,26.45263671875 °C
2024-11-30 13:40:00,26.453208923339844 °C
2024-11-30 13:41:00,26.410293579101562 °C
2024-11-30 13:42:00,26.4251708984375 °C
2024-11-30 13:43:00,26.445770263671875 °C
2024-11-30 13:44:00,26.42841339111328 °C
2024-11-30 13:45:00,26.41468048095703 °C
2024-11-30 13:46:00,26.401519775390625 °C
2024-11-30 13:47:00,26.398849487304688 °C
2024-11-30 13:48:00,26.406097412109375 °C
2024-11-30 13:49:00,26.36432647705078 °C
2024-11-30 13:50:00,26.33209228515625 °C
2024-11-30 13:51:00,26.345252990722656 °C
2024-11-30 13:52:00,26.356124877929688 °C
2024-11-30 13:53:00,26.37348175048828 °C
2024-11-30 13:54:00,26.35936737060547 °C
2024-11-30 13:55:00,26.34716033935547 °C
2024-11-30 13:56:00,26.35498046875 °C
2024-11-30 13:57:00,26.364517211914062 °C
2024-11-30 13:58:00,26.360321044921875 °C
2024-11-30 13:59:00,26.348876953125 °C
2024-11-30 14:00:00,26.340103149414062 °C
2024-11-30 14:01:00,26.305007934570312 °C
2024-11-30 14:02:00,26.311492919921875 °C
2024-11-30 14:03:00,26.291847229003906 °C
2024-11-30 14:04:00,26.31702423095703 °C
2024-11-30 14:05:00,26.34105682373047 °C
2024-11-30 14:06:00,26.325225830078125 °C
2024-11-30 14:07:00,26.291656494140625 °C
2024-11-30 14:08:00,26.239967346191406 °C
2024-11-30 14:09:00,26.244735717773438 °C
2024-11-30 14:10:00,26.19342803955078 °C
2024-11-30 14:11:00,26.224517822265625 °C
2024-11-30 14:12:00,26.24645233154297 °C
2024-11-30 14:13:00,26.218032836914062 °C
2024-11-30 14:14:00,26.249313354492188 °C
2024-11-30 14:15:00,26.25560760498047 °C
2024-11-30 14:16:00,26.252365112304688 °C
2024-11-30 14:17:00,26.227760314941406 °C
2024-11-30 14:18:00,26.23138427734375 °C
2024-11-30 14:19:00,26.246070861816406 °C
2024-11-30 14:20:00,26.227760314941406 °C
2024-11-30 14:21:00,26.208877563476562 °C
2024-11-30 14:22:00,26.19762420654297 °C
2024-11-30 14:23:00,26.16558074951172 °C
2024-11-30 14:24:00,26.230621337890625 °C
2024-11-30 14:25:00,26.180267333984375 °C
2024-11-30 14:26:00,26.154708862304688 °C
2024-11-30 14:27:00,26.107406616210938 °C
2024-11-30 14:28:00,26.091384887695312 °C
2024-11-30 14:29:00,26.099205017089844 °C
2024-11-30 14:30:00,26.088333129882812 °C
2024-11-30 14:31:00,26.056289672851562 °C
2024-11-30 14:32:00,26.058197021484375 °C
2024-11-30 14:33:00,26.102066040039062 °C
2024-11-30 14:34:00,26.124954223632812 °C
2024-11-30 14:35:00,26.072311401367188 °C
2024-11-30 14:36:00,26.037216186523438 °C
2024-11-30 14:37:00,25.98857879638672 °C
2024-11-30 14:38:00,26.00383758544922 °C
2024-11-30 14:39:00,25.973892211914062 °C
2024-11-30 14:40:00,25.953102111816406 °C
2024-11-30 14:41:00,25.957489013671875 °C
2024-11-30 14:42:00,25.917434692382812 °C
2024-11-30 14:43:00,25.893592834472656 °C
2024-11-30 14:44:00,25.859832763671875 °C
2024-11-30 14:45:00,25.855636596679688 °C
2024-11-30 14:46:00,25.826263427734375 °C
2024-11-30 14:47:00,25.844955444335938 °C
2024-11-30 14:48:00,25.794410705566406 °C
2024-11-30 14:49:00,25.757217407226562 °C
2024-11-30 14:50:00,25.71430206298828 °C
2024-11-30 14:51:00,25.737571716308594 °C
2024-11-30 14:52:00,25.710678100585938 °C
2024-11-30 14:53:00,25.68378448486328 °C
2024-11-30 14:54:00,25.690650939941406 °C
2024-11-30 14:55:00,25.705718994140625 °C
2024-11-30 14:56:00,25.65765380859375 °C
2024-11-30 14:57:00,25.632095336914062 °C
2024-11-30 14:58:00,25.636672973632812 °C
2024-11-30 14:59:00,25.606346130371094 °C
2024-11-30 15:00:00,25.6134033203125 °C
2024-11-30 15:01:00,25.612831115722656 °C
2024-11-30 15:02:00,25.61016082763672 °C
2024-11-30 15:03:00,25.590896606445312 °C
2024-11-30 15:04:00,25.590896606445312 °C
2024-11-30 15:05:00,25.577545166015625 °C
2024-11-30 15:06:00,25.567054748535156 °C
2024-11-30 15:07:00,25.53882598876953 °C
2024-11-30 15:08:00,25.546646118164062 °C
2024-11-30 15:09:00,25.536537170410156 °C
2024-11-30 15:10:00,25.52967071533203 °C
2024-11-30 15:11:00,25.50945281982422 °C
2024-11-30 15:12:00,25.482177734375 °C
2024-11-30 15:13:00,25.508499145507812 °C
2024-11-30 15:14:00,25.485610961914062 °C
2024-11-30 15:15:00,25.443077087402344 °C
2024-11-30 15:16:00,25.435447692871094 °C
2024-11-30 15:17:00,25.44994354248047 °C
2024-11-30 15:18:00,25.43315887451172 °C
2024-11-30 15:19:00,25.43811798095703 °C
2024-11-30 15:20:00,25.457382202148438 °C
2024-11-30 15:21:00,25.469207763671875 °C
2024-11-30 15:22:00,25.45318603515625 °C
2024-11-30 15:23:00,25.443267822265625 °C
2024-11-30 15:24:00,25.43487548828125 °C
2024-11-30 15:25:00,25.43315887451172 °C
2024-11-30 15:26:00,25.377273559570312 °C
2024-11-30 15:27:00,25.343894958496094 °C
2024-11-30 15:28:00,25.328445434570312 °C
2024-11-30 15:29:00,25.315093994140625 °C
2024-11-30 15:30:00,25.30975341796875 °C
2024-11-30 15:31:00,25.302505493164062 °C
2024-11-30 15:32:00,25.279617309570312 °C
2024-11-30 15:33:00,25.30517578125 °C
2024-11-30 15:34:00,25.28972625732422 °C
2024-11-30 15:35:00,25.294113159179688 °C
2024-11-30 15:36:00,25.30193328857422 °C
2024-11-30 15:37:00,25.273704528808594 °C
2024-11-30 15:38:00,25.2685546875 °C
2024-11-30 15:39:00,25.299072265625 °C
2024-11-30 15:40:00,25.301361083984375 °C
2024-11-30 15:41:00,25.26683807373047 °C
2024-11-30 15:42:00,25.25177001953125 °C
2024-11-30 15:43:00,25.25348663330078 °C
2024-11-30 15:44:00,25.238800048828125 °C
2024-11-30 15:45:00,25.230979919433594 °C
2024-11-30 15:46:00,25.25768280029297 °C
2024-11-30 15:47:00,25.226402282714844 °C
2024-11-30 15:48:00,25.2288818359375 °C
2024-11-30 15:49:00,25.246620178222656 °C
2024-11-30 15:50:00,25.237083435058594 °C
2024-11-30 15:51:00,25.237464904785156 °C
2024-11-30 15:52:00,25.228309631347656 °C
2024-11-30 15:53:00,25.203514099121094 °C
2024-11-30 15:54:00,25.185775756835938 °C
2024-11-30 15:55:00,25.18024444580078 °C
2024-11-30 15:56:00,25.19989013671875 °C
2024-11-30 15:57:00,25.199127197265625 °C
2024-11-30 15:58:00,25.23975372314453 °C
2024-11-30 15:59:00,25.21190643310547 °C
2024-11-30 16:00:00,25.217437744140625 °C
2024-11-30 16:01:00,25.188064575195312 °C
2024-11-30 16:02:00,25.167465209960938 °C
2024-11-30 16:03:00,25.15106201171875 °C
2024-11-30 16:04:00,25.13141632080078 °C
2024-11-30 16:05:00,25.14057159423828 °C
2024-11-30 16:06:00,25.1373291015625 °C
2024-11-30 16:07:00,25.13408660888672 °C
2024-11-30 16:08:00,25.10089874267578 °C
2024-11-30 16:09:00,25.11444091796875 °C
2024-11-30 16:10:00,25.128746032714844 °C
2024-11-30 16:11:00,25.103187561035156 °C
2024-11-30 16:12:00,25.119400024414062 °C
2024-11-30 16:13:00,25.107574462890625 °C
2024-11-30 16:14:00,25.074195861816406 °C
2024-11-30 16:15:00,25.063323974609375 °C
2024-11-30 16:16:00,25.046348571777344 °C
2024-11-30 16:17:00,25.034141540527344 °C
2024-11-30 16:18:00,25.05035400390625 °C
2024-11-30 16:19:00,25.03223419189453 °C
2024-11-30 16:20:00,25.020217895507812 °C
2024-11-30 16:21:00,25.011634826660156 °C
2024-11-30 16:22:00,24.991989135742188 °C
2024-11-30 16:23:00,24.98779296875 °C
2024-11-30 16:24:00,25.005149841308594 °C
2024-11-30 16:25:00,24.994277954101562 °C
2024-11-30 16:26:00,24.99847412109375 °C
2024-11-30 16:27:00,25.02613067626953 °C
2024-11-30 16:28:00,25.043296813964844 °C
2024-11-30 16:29:00,25.054550170898438 °C
2024-11-30 16:30:00,25.065040588378906 °C
2024-11-30 16:31:00,25.03528594970703 °C
2024-11-30 16:32:00,25.06866455078125 °C
2024-11-30 16:33:00,25.00762939453125 °C
2024-11-30 16:34:00,24.985694885253906 °C
2024-11-30 16:35:00,24.961471557617188 °C
2024-11-30 16:36:00,24.965858459472656 °C
2024-11-30 16:37:00,25.006484985351562 °C
2024-11-30 16:38:00,25.006484985351562 °C
2024-11-30 16:39:00,24.959182739257812 °C
2024-11-30 16:40:00,24.915313720703125 °C
2024-11-30 16:41:00,24.906158447265625 °C
2024-11-30 16:42:00,25.076675415039062 °C
2024-11-30 16:43:00,25.059127807617188 °C
2024-11-30 16:44:00,25.04405975341797 °C
2024-11-30 16:45:00,24.99561309814453 °C
2024-11-30 16:46:00,24.941253662109375 °C
2024-11-30 16:47:00,24.960899353027344 °C
2024-11-30 16:48:00,25.015830993652344 °C
2024-11-30 16:49:00,24.992942810058594 °C
2024-11-30 16:50:00,24.936676025390625 °C
2024-11-30 16:51:00,24.970626831054688 °C
2024-11-30 16:52:00,25.04100799560547 °C
2024-11-30 16:53:00,25.075531005859375 °C
2024-11-30 16:54:00,25.031280517578125 °C
2024-11-30 16:55:00,24.998855590820312 °C
2024-11-30 16:56:00,25.05779266357422 °C
2024-11-30 16:57:00,25.014877319335938 °C
2024-11-30 16:58:00,24.988746643066406 °C
2024-11-30 16:59:00,24.999618530273438 °C
2024-11-30 17:00:00,24.99828338623047 °C
2024-11-30 17:01:00,25.04100799560547 °C
2024-11-30 17:02:00,25.01811981201172 °C
2024-11-30 17:03:00,24.994850158691406 °C
2024-11-30 17:04:00,24.990272521972656 °C
2024-11-30 17:05:00,24.991226196289062 °C
2024-11-30 17:06:00,24.965476989746094 °C
2024-11-30 17:07:00,24.92218017578125 °C
2024-11-30 17:08:00,24.94945526123047 °C
2024-11-30 17:09:00,24.99713897705078 °C
2024-11-30 17:10:00,24.924468994140625 °C
2024-11-30 17:11:00,24.872589111328125 °C
2024-11-30 17:12:00,24.831581115722656 °C
2024-11-30 17:13:00,24.855422973632812 °C
2024-11-30 17:14:00,24.84149932861328 °C
2024-11-30 17:15:00,24.788665771484375 °C
2024-11-30 17:16:00,24.786758422851562 °C
2024-11-30 17:17:00,24.876785278320312 °C
2024-11-30 17:18:00,24.831581115722656 °C
2024-11-30 17:19:00,24.79724884033203 °C
2024-11-30 17:20:00,24.787330627441406 °C
2024-11-30 17:21:00,24.755287170410156 °C
2024-11-30 17:22:00,24.727439880371094 °C
2024-11-30 17:23:00,24.758529663085938 °C
2024-11-30 17:24:00,24.753952026367188 °C
2024-11-30 17:25:00,24.683380126953125 °C
2024-11-30 17:26:00,24.64275360107422 °C
2024-11-30 17:27:00,24.71904754638672 °C
2024-11-30 17:28:00,24.75738525390625 °C
2024-11-30 17:29:00,24.698638916015625 °C
2024-11-30 17:30:00,24.671173095703125 °C
2024-11-30 17:31:00,24.65839385986328 °C
2024-11-30 17:32:00,24.62635040283203 °C
2024-11-30 17:33:00,24.584579467773438 °C
2024-11-30 17:34:00,24.553489685058594 °C
2024-11-30 17:35:00,24.576568603515625 °C
2024-11-30 17:36:00,24.59239959716797 °C
2024-11-30 17:37:00,24.570083618164062 °C
2024-11-30 17:38:00,24.53937530517578 °C
2024-11-30 17:39:00,24.553680419921875 °C
2024-11-30 17:40:00,24.55730438232422 °C
2024-11-30 17:41:00,24.526596069335938 °C
2024-11-30 17:42:00,24.50408935546875 °C
2024-11-30 17:43:00,24.51648712158203 °C
2024-11-30 17:44:00,24.620437622070312 °C
2024-11-30 17:45:00,24.54853057861328 °C
2024-11-30 17:46:00,24.52068328857422 °C
2024-11-30 17:47:00,24.523544311523438 °C
2024-11-30 17:48:00,24.502944946289062 °C
2024-11-30 17:49:00,24.5086669921875 °C
2024-11-30 17:50:00,24.45354461669922 °C
2024-11-30 17:51:00,24.45220947265625 °C
2024-11-30 17:52:00,24.5361328125 °C
2024-11-30 17:53:00,24.554061889648438 °C
2024-11-30 17:54:00,24.564552307128906 °C
2024-11-30 17:55:00,24.65496063232422 °C
2024-11-30 17:56:00,24.66888427734375 °C
2024-11-30 17:57:00,24.676132202148438 °C
2024-11-30 17:58:00,24.581527709960938 °C
2024-11-30 17:59:00,24.52259063720703 °C
2024-11-30 18:00:00,24.481773376464844 °C
2024-11-30 18:01:00,24.463462829589844 °C
2024-11-30 18:02:00,24.429702758789062 °C
2024-11-30 18:03:00,24.411773681640625 °C
2024-11-30 18:04:00,24.441909790039062 °C
2024-11-30 18:05:00,24.503707885742188 °C
2024-11-30 18:06:00,24.46441650390625 °C
2024-11-30 18:07:00,24.44305419921875 °C
2024-11-30 18:08:00,24.4384765625 °C
2024-11-30 18:09:00,24.484634399414062 °C
2024-11-30 18:10:00,24.489212036132812 °C
2024-11-30 18:11:00,24.489212036132812 °C
2024-11-30 18:12:00,24.55310821533203 °C
2024-11-30 18:13:00,24.50408935546875 °C
2024-11-30 18:14:00,24.4873046875 °C
2024-11-30 18:15:00,24.445343017578125 °C
2024-11-30 18:16:00,24.534034729003906 °C
2024-11-30 18:17:00,24.50237274169922 °C
2024-11-30 18:18:00,24.485015869140625 °C
2024-11-30 18:19:00,24.4659423828125 °C
2024-11-30 18:20:00,24.420166015625 °C
2024-11-30 18:21:00,24.410438537597656 °C
2024-11-30 18:22:00,24.387168884277344 °C
2024-11-30 18:23:00,24.363327026367188 °C
2024-11-30 18:24:00,24.336814880371094 °C
2024-11-30 18:25:00,24.359703063964844 °C
2024-11-30 18:26:00,24.385452270507812 °C
2024-11-30 18:27:00,24.355506896972656 °C
2024-11-30 18:28:00,24.36389923095703 °C
2024-11-30 18:29:00,24.384498596191406 °C
2024-11-30 18:30:00,24.38812255859375 °C
2024-11-30 18:31:00,24.404525756835938 °C
2024-11-30 18:32:00,24.413108825683594 °C
2024-11-30 18:33:00,24.383544921875 °C
2024-11-30 18:34:00,24.39861297607422 °C
2024-11-30 18:35:00,24.41082000732422 °C
2024-11-30 18:36:00,24.36656951904297 °C
2024-11-30 18:37:00,24.35283660888672 °C
2024-11-30 18:38:00,24.41272735595703 °C
2024-11-30 18:39:00,24.41730499267578 °C
2024-11-30 18:40:00,24.36065673828125 °C
2024-11-30 18:41:00,24.355697631835938 °C
2024-11-30 18:42:00,24.349594116210938 °C
2024-11-30 18:43:00,24.3927001953125 °C
2024-11-30 18:44:00,24.391746520996094 °C
2024-11-30 18:45:00,24.328231811523438 °C
2024-11-30 18:46:00,24.292945861816406 °C
2024-11-30 18:47:00,24.26929473876953 °C
2024-11-30 18:48:00,24.28760528564453 °C
2024-11-30 18:49:00,24.29656982421875 °C
2024-11-30 18:50:00,24.292564392089844 °C
2024-11-30 18:51:00,24.28760528564453 °C
2024-11-30 18:52:00,24.363327026367188 °C
2024-11-30 18:53:00,24.387741088867188 °C
2024-11-30 18:54:00,24.351882934570312 °C
2024-11-30 18:55:00,24.357032775878906 °C
2024-11-30 18:56:00,24.32689666748047 °C
2024-11-30 18:57:00,24.318504333496094 °C
2024-11-30 18:58:00,24.323081970214844 °C
2024-11-30 18:59:00,24.31354522705078 °C
2024-11-30 19:00:00,24.30706024169922 °C
2024-11-30 19:01:00,24.315834045410156 °C
2024-11-30 19:02:00,24.320030212402344 °C
2024-11-30 19:03:00,24.30438995361328 °C
2024-11-30 19:04:00,24.282455444335938 °C
2024-11-30 19:05:00,24.265670776367188 °C
2024-11-30 19:06:00,24.289703369140625 °C
2024-11-30 19:07:00,24.34062957763672 °C
2024-11-30 19:08:00,24.328994750976562 °C
2024-11-30 19:09:00,24.283790588378906 °C
2024-11-30 19:10:00,24.235916137695312 °C
2024-11-30 19:11:00,24.218368530273438 °C
2024-11-30 19:12:00,24.24640655517578 °C
2024-11-30 19:13:00,24.255943298339844 °C
2024-11-30 19:14:00,24.2645263671875 °C
2024-11-30 19:15:00,24.27692413330078 °C
2024-11-30 19:16:00,24.261093139648438 °C
2024-11-30 19:17:00,24.27978515625 °C
2024-11-30 19:18:00,24.263763427734375 °C
2024-11-30 19:19:00,24.2828369140625 °C
2024-11-30 19:20:00,24.255943298339844 °C
2024-11-30 19:21:00,24.256515502929688 °C
2024-11-30 19:22:00,24.221229553222656 °C
2024-11-30 19:23:00,24.21112060546875 °C
2024-11-30 19:24:00,24.20787811279297 °C
2024-11-30 19:25:00,24.23992156982422 °C
2024-11-30 19:26:00,24.23725128173828 °C
2024-11-30 19:27:00,24.211502075195312 °C
2024-11-30 19:28:00,24.202537536621094 °C
2024-11-30 19:29:00,24.20787811279297 °C
2024-11-30 19:30:00,24.18231964111328 °C
2024-11-30 19:31:00,24.19605255126953 °C
2024-11-30 19:32:00,24.19891357421875 °C
2024-11-30 19:33:00,24.21112060546875 °C
2024-11-30 19:34:00,24.238967895507812 °C
2024-11-30 19:35:00,24.256515502929688 °C
2024-11-30 19:36:00,24.22161102294922 °C
2024-11-30 19:37:00,24.26280975341797 °C
2024-11-30 19:38:00,24.226760864257812 °C
2024-11-30 19:39:00,24.237632751464844 °C
2024-11-30 19:40:00,24.225807189941406 °C
2024-11-30 19:41:00,24.217605590820312 °C
2024-11-30 19:42:00,24.19414520263672 °C
2024-11-30 19:43:00,24.212646484375 °C
2024-11-30 19:44:00,24.212646484375 °C
2024-11-30 19:45:00,24.25861358642578 °C
2024-11-30 19:46:00,24.28112030029297 °C
2024-11-30 19:47:00,24.23725128173828 °C
2024-11-30 19:48:00,24.196434020996094 °C
2024-11-30 19:49:00,24.21112060546875 °C
2024-11-30 19:50:00,24.222946166992188 °C
2024-11-30 19:51:00,24.22313690185547 °C
2024-11-30 19:52:00,24.253273010253906 °C
2024-11-30 19:53:00,24.23858642578125 °C
2024-11-30 19:54:00,24.2034912109375 °C
2024-11-30 19:55:00,24.197769165039062 °C
2024-11-30 19:56:00,24.225807189941406 °C
2024-11-30 19:57:00,24.230384826660156 °C
2024-11-30 19:58:00,24.18975830078125 °C
2024-11-30 19:59:00,24.20024871826172 °C
2024-11-30 20:00:00,24.204254150390625 °C
2024-11-30 20:01:00,24.209213256835938 °C
2024-11-30 20:02:00,24.210357666015625 °C
2024-11-30 20:03:00,24.202346801757812 °C
2024-11-30 20:04:00,24.199295043945312 °C
2024-11-30 20:05:00,24.190711975097656 °C
2024-11-30 20:06:00,24.176788330078125 °C
2024-11-30 20:07:00,24.19872283935547 °C
2024-11-30 20:08:00,24.19147491455078 °C
2024-11-30 20:09:00,24.18975830078125 °C
2024-11-30 20:10:00,24.17278289794922 °C
2024-11-30 20:11:00,24.207115173339844 °C
2024-11-30 20:12:00,24.189186096191406 °C
